wavelet_mean,sample_entropy,shannon_entropy,rms,Label
7.263664237351475e-06,1.369589890412813,0.8581685248959445,8.814035341148652e-06,1
1.069810475272637e-05,0.382960192778384,0.7529663686244349,1.83968566120333e-05,0
3.91562048645896e-06,1.280896526963966,0.837927583376344,4.493226475592003e-06,1
6.642797313660341e-06,1.342999509644209,0.7751824730238903,6.179545681846491e-06,0
3.837897083064247e-06,1.40249242289424,0.7489560208845287,3.683476208611544e-06,0
5.761320665600029e-06,1.443791747338652,0.853069325748574,5.500547015999073e-06,0
3.072579646909151e-06,1.458039872000611,0.8703812917500708,2.818325453944568e-06,0
6.2014256795619e-06,0.831247597424379,0.5214518999439548,1.082582066317616e-05,0
1.116351317911075e-05,0.9210662392641408,0.6656089501063287,1.160281946643175e-05,0
4.793371789606277e-06,1.554318687372661,0.7878307501159209,5.002039730214171e-06,1
8.923848678435417e-06,1.494387171591816,0.8359954958819819,8.505119713179744e-06,1
7.628649041525412e-06,1.175439585162242,0.7463882519934468,7.722557443005408e-06,0
5.197592124364268e-06,1.436312392020636,0.8682540985916305,5.586762106771173e-06,1
3.520223530329487e-06,1.770054564024962,0.9329327741416452,3.802635187259109e-06,1
2.062968834197962e-05,0.289309304953593,0.6629289695257549,3.831083487403593e-05,1
5.073191245279837e-06,1.242633823110571,0.7661041337061661,5.153555993508118e-06,0
4.02076638397706e-06,1.412402992776249,0.7322548914462632,3.701076490933741e-06,0
5.449268309091998e-06,1.347987445972461,0.8359441201395656,7.396756907268286e-06,1
1.172584234107257e-05,0.9163683436961604,0.6839992745401426,1.026522105000784e-05,0
2.872027031894907e-05,0.1407473309023493,0.6534577819734093,4.954503273963982e-05,0
4.095964940164755e-06,1.751939535074978,0.8976532351830847,4.834961042833e-06,1
3.782774566136889e-06,1.402281165706279,0.7821662834922759,5.505091527329234e-06,0
1.086787256697084e-05,0.715015034911452,0.4581223511316432,1.172474423246868e-05,0
1.229457414001809e-05,1.173360204910326,0.7418905637137705,1.155415587447312e-05,1
2.410009171728244e-05,0.2798261455483593,0.4094470012898884,2.787456387361964e-05,0
4.418352098727339e-06,0.859047920744843,0.6539656684062746,5.403904628589008e-06,0
3.077971877514213e-05,0.2229960627761964,0.3702553643746386,3.831411924313259e-05,1
2.688040212220525e-06,1.326221876650983,0.7753166388389504,3.019370290094782e-06,0
7.475263344445113e-06,0.9434306733308564,0.6070418192546965,7.477134663261738e-06,1
4.59384357297017e-06,1.534060363538834,0.843902762265583,4.264463366851257e-06,1
1.319661012399352e-05,0.5558943010250885,0.3992990653280539,1.509035274149447e-05,0
8.653117767701612e-06,0.91888529078338,0.5064502074607118,1.156406551101462e-05,1
1.776182943635537e-05,0.3434479351537978,0.387995717327061,2.149111567020104e-05,1
3.689348994056114e-06,1.634662220412951,0.8900506297451054,3.451215015573484e-06,0
5.320993026318293e-06,0.9373383390323448,0.6711232576715374,5.099331100858927e-06,0
7.242488656401117e-06,0.7110115047025808,0.5177325558490959,1.295416363615779e-05,1
6.851082022459722e-06,0.5300159950880637,0.522195649793214,1.026822814848855e-05,1
1.296062932500564e-05,0.7772751378113792,0.6873247680658646,1.200323889461809e-05,0
7.835858859635616e-06,0.5070990439106312,0.4699180392272943,1.318934869976084e-05,1
6.005828635759968e-06,0.8260621613464455,0.7284735784347702,6.791564792948447e-06,1
5.72382337815279e-06,0.9945095770671506,0.7606219680550145,6.725747953799542e-06,1
1.208254209709184e-05,0.4521605707224501,0.3979599124127927,1.444333187916178e-05,0
2.468278291864353e-05,0.2905008944732755,0.8298513077929333,4.054327185958825e-05,1
7.238224399592847e-06,0.8020442770763334,0.7615125288437479,1.03801928938878e-05,0
1.25765779704676e-05,0.5401364924410904,0.5427102010775086,1.87897080548976e-05,1
3.274086545207433e-06,1.641108422037538,0.9025660379127022,3.190412389597326e-06,1
1.352580901747337e-05,0.1294377151759742,0.4264074817839959,2.003783612325399e-05,0
2.700741532673876e-06,1.686082507549419,0.9394914678857936,2.742424525217567e-06,1
4.612664085259789e-06,1.385550100495,0.8264092203974295,4.46499465500623e-06,0
4.342815012719238e-06,0.7641003268102239,0.6106719567363557,6.539746864476913e-06,0
1.15450288659288e-05,0.3773536181536481,0.4732811285700864,2.092541828207131e-05,0
5.613046789353921e-06,1.161573771915319,0.6817845992391959,8.09999368894796e-06,1
2.295765104798419e-06,1.583633076661952,0.919301171612714,2.20663666015648e-06,0
4.79084690990319e-06,1.22694269904435,0.7902339906565911,5.336924678037409e-06,0
7.758441970721803e-06,0.5743644477938291,0.4554130337642027,1.226794824539938e-05,1
4.64970092329832e-06,1.491493993601444,0.8567512357440723,5.076346623419226e-06,1
4.145769225459623e-06,1.431188764443119,0.8118473981361521,3.938427873046655e-06,0
1.916932764247966e-05,0.3493198860224615,0.3691291811494289,2.56385792038861e-05,0
1.794266298992954e-05,0.4800437988459538,0.5841891049638808,2.574913595564249e-05,1
4.757576002403341e-06,1.409066849899713,0.8888253299863282,4.820308344671501e-06,0
3.843155187025841e-06,1.425354816173172,0.8684894148847904,4.950139117470961e-06,0
1.475981790942831e-05,0.5252219147395253,0.4781665250154459,2.120706958366374e-05,0
4.204959361011784e-05,0.0718260037177124,0.8610384670860055,7.863155556355325e-05,1
8.585061466509742e-06,1.180266908979707,0.7794958754878676,9.507086759197083e-06,1
6.347400770427193e-06,1.158660832549047,0.7128568579565574,6.049427878679957e-06,1
8.764747571726329e-06,1.10247492190953,0.7219897147181797,1.103087842854067e-05,1
1.552397223760502e-05,0.5166044498636568,0.6261161793148887,2.711281293242237e-05,1
7.300948360084284e-06,1.028956568627792,0.5462651521809995,1.006665314124669e-05,1
8.124906895563152e-06,1.029583943416452,0.7184782748250741,8.546681999171886e-06,0
5.018953970034835e-06,1.253552704153224,0.7288807400509736,5.049237856573702e-06,1
2.841509660080663e-06,1.649535802391167,0.941529129282034,2.979985097415696e-06,1
3.262606465261529e-06,1.469294686058739,0.8783973265274013,3.155360301304346e-06,0
9.695158847401286e-06,0.6082750585488292,0.6257905028328496,1.250163641974638e-05,1
8.204545944563747e-06,0.5750225876564302,0.4649044954930702,1.246346595395678e-05,1
5.809754526951371e-06,1.322142900269816,0.8300597000659847,6.274505373621726e-06,1
4.894354265774994e-06,1.660668658878754,0.8567527287519275,5.744870523065787e-06,1
9.861057805225592e-06,0.7522742546336886,0.4890918803155543,9.898658702937377e-06,0
2.374663211065042e-06,1.550602515553223,0.906858160710889,2.227759517228756e-06,0
2.584916137449028e-06,1.637767400076602,0.922611198238882,2.893756326209893e-06,1
2.840730814422667e-06,1.385652174952371,0.8760254752907797,4.491775163437301e-06,1
9.91957933467059e-06,0.8156664891135399,0.4562302939317553,1.089703821279468e-05,0
6.888552874038732e-06,0.8864674596191197,0.6035868498263751,1.130880397775305e-05,0
6.80013831891402e-06,1.134876398808503,0.746882653031543,6.462268784589403e-06,0
5.606739300133085e-06,1.257396438632918,0.7596164724650437,5.834335126535161e-06,1
6.729255158483457e-06,1.319832179739645,0.7521441174755862,5.834174221680696e-06,0
3.382894346712265e-06,1.046704357647226,0.7083177031089143,4.594335246179485e-06,0
2.875157471680265e-06,1.500042630534337,0.9274498467706532,3.089135504639437e-06,1
4.446284898703625e-06,1.642005965763269,0.9285899607543554,4.742009997660509e-06,1
3.204371829629938e-06,1.557275000219776,0.8935866939258262,3.119563844330837e-06,0
4.324235951065268e-06,1.586583634355162,0.9111546976981572,4.649334919817424e-06,1
3.500864632629865e-05,0.0695673458125002,0.8418424311325405,7.056906532871765e-05,1
4.479423479501119e-06,1.540508804013817,0.8714448797725838,4.208624383497548e-06,0
4.556797318641523e-06,1.811586929592993,0.8844949802704482,5.317435991226701e-06,1
2.281290579227951e-06,1.722132660930972,0.9032018566718706,2.794080866175317e-06,1
2.247246822287136e-06,1.674335973973867,0.9522081823841376,2.286385164375505e-06,1
1.05238780656394e-05,1.30960186414679,0.7542659132856547,9.401408837278194e-06,1
4.682271610688218e-05,0.0939641104335437,0.6716674231691816,7.021203685533208e-05,1
9.508348538753729e-06,1.26498151063086,0.7288863895337863,8.602280358687487e-06,1
4.467108256275943e-06,1.40636835544938,0.8488485324594618,4.492280002087644e-06,1
4.502345703179649e-06,1.364154478022614,0.8241801249310979,4.49821178329131e-06,0
4.468910605569452e-06,1.825553543826099,0.9020801597638326,5.603866120539216e-06,1
4.62708425554629e-06,1.761093246131785,0.8296690192721783,4.752158493988544e-06,1
8.856752727906769e-06,0.3963222393243725,0.3774108770146073,1.352274928794234e-05,0
9.240469117630345e-06,0.9680938813091065,0.6773677280644466,9.535225329726546e-06,1
7.702385624920492e-06,0.5194302946405126,0.5637885010524163,1.073418019485139e-05,0
6.211330951088553e-06,1.339991834536132,0.7317975782661704,5.92688066060796e-06,1
3.878133217743569e-06,1.132074285575366,0.8339717667854576,4.218688447192785e-06,1
3.507539475126869e-06,1.606982151517799,0.9111184415642116,3.61897093554261e-06,1
5.806682966826876e-06,1.490640330317275,0.8635569804583908,7.1155503713051e-06,1
7.045180545776526e-06,1.370233077269353,0.7953438660376356,7.623400052987887e-06,1
1.397838427165358e-05,0.947387013657934,0.6813378479593831,1.291141337910217e-05,0
1.880380566193982e-05,0.1495043262560557,0.3905008005958696,3.574987686097654e-05,1
4.345240678629043e-06,1.549793015924801,0.82342096183714,6.277569299400079e-06,1
3.946451001592616e-06,1.432262886289261,0.8493224315760901,3.860655715522077e-06,0
6.345175470854146e-06,1.433110897469985,0.8046486595895355,6.058732944551943e-06,1
6.651694737975865e-06,1.000047665937253,0.6050758203645235,1.19825359988894e-05,1
7.543510232017704e-06,1.028872378802624,0.6869839302115852,8.564648394113401e-06,1
2.653235638597324e-06,1.493859132200553,0.8481285732297479,2.700115527508506e-06,1
9.135979493591848e-06,0.9716343490921516,0.6368510599172059,1.069698931959702e-05,0
1.181878349771402e-05,0.906780486046432,0.6477041265617205,1.146000515044255e-05,1
3.25080497202717e-06,1.712830305870947,0.9233210625242528,3.293878829681943e-06,1
5.003123901063142e-06,1.457559542258967,0.8196741348128006,4.687914789610576e-06,1
6.390621770736953e-06,0.7145441440287061,0.6426024236697929,7.922099664182016e-06,1
8.99086774897275e-06,1.225095599897454,0.7188981152406136,8.629751017022077e-06,1
1.037138861491557e-05,0.7594905472748673,0.5892236812852439,1.454545541575691e-05,0
1.259413505098599e-05,0.9521228830903428,0.6776132403515353,1.126055591275979e-05,0
8.179623108618535e-06,1.622644582136569,0.5932614045982613,8.152974855620457e-06,1
6.230570962393691e-06,1.512868166864721,0.8043823401622365,5.743096162542755e-06,0
7.274281649876749e-06,1.410101042961021,0.8164557227652673,8.05914726179456e-06,1
4.871135600976145e-05,0.2591077352288186,0.4041183565900266,5.127844350847653e-05,1
2.769280108823688e-05,0.1036558371892988,0.5779822116128376,4.106859268743717e-05,0
5.332752291867733e-06,1.48966811929887,0.8437505077389209,5.285770500515506e-06,0
4.555176399486865e-06,1.511052972183912,0.8539168635082101,4.406475279723628e-06,1
9.24442811117762e-06,0.8069286476167585,0.572174958128865,9.156314763980676e-06,1
2.277967938278134e-05,0.3273149423863954,0.3904063689052975,2.667472517635696e-05,1
6.632783179356708e-06,1.363853117093317,0.8530692109054366,7.01983543827675e-06,1
1.004999387818695e-05,1.207954984215678,0.7757193356125808,9.987781244292333e-06,0
2.827941383707754e-06,1.645393766327399,0.9507709182092532,2.849718536918098e-06,1
2.409687069496402e-06,1.654740782197497,0.9131169352952144,2.280446809248343e-06,0
1.228176426214143e-05,0.5949645986478317,0.9138330805457776,2.082947581613969e-05,1
5.766252649010941e-06,0.9626015554389444,0.6050064294184052,5.319913950591618e-06,0
2.543521579061893e-06,1.801311537848155,0.8377843604968965,2.586052925604503e-06,1
5.559168798979873e-06,1.906072666580993,0.7883704370679652,5.650440179915577e-06,1
3.848260178213224e-06,1.484884219912303,0.8519783033495234,3.915983252629358e-06,0
8.403138724043306e-06,0.9249112315183088,0.7096186458812705,9.305773945909222e-06,1
6.458450121016075e-06,0.6262557217630723,0.5511606637436132,9.03996862450811e-06,1
6.265097870517469e-06,1.095963550542264,0.5605918979339878,1.08076441530029e-05,0
7.495406316830261e-06,1.316492960390159,0.7433322374289056,6.8127574989929e-06,0
1.275017851127345e-05,0.5203294774162304,0.4469783106383708,2.252805933222088e-05,1
1.253174081386961e-05,0.4249391783738798,0.5444813309775333,1.858697341423556e-05,1
3.346020985222153e-05,0.2784191550918765,0.3860369502111583,3.816161495817916e-05,1
9.409199550438208e-06,0.9206681622413992,0.5460211227587514,9.54274954448851e-06,1
4.661805244105854e-06,0.3776882450461691,0.3537957631346351,1.228982415970087e-05,0
4.342373688300172e-06,1.348817500883918,0.8410345021471447,4.495258941741123e-06,1
1.080682409663841e-05,0.6359737253216912,0.6940446942417089,2.164491575486353e-05,1
1.066077321530344e-05,1.005397168755325,0.7301118635288176,1.209610190286525e-05,1
6.720338958331851e-06,1.241274396333117,0.7441105418072156,6.784098056135123e-06,0
6.417438141896151e-06,1.322344161649708,0.8342357048708238,6.729045806760884e-06,0
9.422548203881775e-06,0.70965553118597,0.512801015738197,1.039690666683935e-05,0
2.040388394232576e-05,0.5395319514931103,0.5398250694423619,2.751244865700824e-05,1
5.845936130762673e-06,1.067845557555899,0.7861801917653347,6.25073538837419e-06,0
3.248678699595394e-06,1.408643250120496,0.7429902721213659,3.209828970858226e-06,1
7.290253721296311e-06,1.236077757551464,0.7344216593527569,6.176402318335349e-06,0
9.461061059932584e-06,0.9172627064643182,0.6950406975976777,9.72428845444834e-06,1
5.512321955351329e-06,1.350937957587619,0.8735826990140563,6.03393132041335e-06,0
6.528138545212953e-06,1.324721777708723,0.7689163742648674,5.916678598314157e-06,0
2.69698416061819e-06,1.490070283890526,0.8973348632241487,2.762317173870775e-06,1
3.758022398043799e-06,1.640377013278975,0.9297948902421111,3.9802605085577e-06,0
5.242732767183536e-06,0.9669505513018948,0.7161814940966783,5.521091928154079e-06,1
2.650070699353733e-05,0.3959119247007867,0.5004168098520633,3.130736286064412e-05,0
1.419641212254655e-05,0.7944034629376636,0.6444505824354244,1.304580638544491e-05,0
3.121157982634266e-06,1.551680548479768,0.8535726446314191,3.467366585515771e-06,1
4.181328290413963e-06,1.266840682017915,0.8587775012344036,4.162138066129761e-06,0
8.200702140560782e-06,0.999494732802788,0.7445093385742987,7.884576786825329e-06,0
8.668260725983298e-06,1.106574950755643,0.7523978018313492,8.405578374979005e-06,0
2.299495744908272e-06,1.58155921731132,0.9229887208908722,2.284641132258645e-06,0
2.385188728763647e-05,0.3081821231377877,0.6129788678838575,2.966616890043563e-05,0
8.271981090698522e-06,1.188824559402827,0.7390434385471001,7.315592277364361e-06,0
1.523597539167206e-05,0.8412799231007132,0.6531546662813519,1.371916638290592e-05,0
4.38750586698661e-06,1.500201300998247,0.8859530024435898,4.806034615890073e-06,0
1.903205278765803e-05,0.8075936979136467,0.6573024567122662,1.660763313805085e-05,0
9.51952521437881e-06,1.199783653018131,0.7253463994105617,9.325077127414012e-06,1
3.982656849995074e-06,1.507133779174014,0.8749412496273402,3.833749907795332e-06,0
7.314706628841926e-06,1.026334218613449,0.5696273000277711,8.314819415225674e-06,0
4.764976231408781e-06,1.455287585285729,0.8354692397034627,4.397688208886567e-06,1
1.971604128519472e-05,0.2437724987448668,0.5097375278854206,2.842888308174266e-05,1
5.347930257205145e-06,0.8567843292739802,0.4427671329712115,7.352454179123046e-06,1
6.664524792366104e-06,1.397200185874936,0.8003204237816381,6.928238345344147e-06,1
4.713935912435259e-06,0.3961887968602058,0.592527273867157,7.053188038002711e-06,0
3.900801143501344e-06,1.82522197227257,0.8987120730435165,4.833579651620633e-06,1
1.883696209062003e-05,0.8482974600416578,0.6566854910514871,1.6360254136192e-05,0
6.701248513116006e-06,0.8518404795983515,0.7549742194974328,9.938141647355495e-06,1
1.00118196037706e-05,1.063009554248407,0.7150063388826052,9.115936641378649e-06,0
1.27375986112693e-05,0.4893276461082035,0.6056988815167788,1.744509092981629e-05,0
1.364584106859359e-05,0.3155871545125696,0.3830813510902902,1.804886066137038e-05,0
4.299667955000824e-06,1.332610067026643,0.7555198544641518,4.656307938471031e-06,1
8.521836764303643e-06,1.323706666267157,0.8042590886455895,7.913322368469049e-06,1
9.829154650198872e-06,0.867184250678679,0.6104700696749894,9.597263486179211e-06,0
3.420606974581572e-06,1.218346696088241,0.7733232240888939,3.285135541841988e-06,0
3.749996250625142e-06,1.010203670469673,0.6005973545223032,3.847699100000648e-06,0
1.495479527403026e-05,0.4190803784826949,0.3732741192561584,1.763632322988071e-05,0
1.033996881479097e-05,1.383111807939002,0.779143460817287,9.546792150877066e-06,1
2.915199369020069e-06,1.466283025758818,0.8083354159200783,2.660231527075915e-06,0
1.013601720994831e-05,0.5662850635533434,0.4432424305063001,1.165375002748981e-05,0
3.146590867779638e-06,1.6214733271732,0.9081056065037834,3.324615405297086e-06,0
8.34695502183769e-06,0.431734125806418,0.5927752158859478,1.303364843030765e-05,0
8.686007265177708e-06,1.359131494683328,0.796716637804918,7.999491484034144e-06,1
7.988936733875162e-06,1.053607069540181,0.7231611960851717,8.278657313992137e-06,0
4.667508938996458e-06,1.290539656175955,0.7964674287401139,4.657332426848664e-06,0
4.370691564476418e-06,1.607914262796932,0.8910252399930696,5.508996007484623e-06,1
6.163272926587456e-06,1.398304089831856,0.6432753394794146,8.202518450146775e-06,1
1.693764758216694e-05,0.5687270010254317,0.4677425511081404,2.519022485917047e-05,1
6.603219203253559e-06,1.483800559471599,0.8190122294617895,6.003112486023871e-06,1
3.232988236556197e-06,1.612310955162813,0.8980375810139141,3.171359920609816e-06,0
6.435421169325119e-06,1.251373441908612,0.7378337983011668,6.162856404481232e-06,1
1.442598062361273e-05,0.1974294288800888,0.6784114863375091,3.156273008896268e-05,0
2.882841511390112e-06,1.51855765169764,0.9065169816338026,3.083669546230944e-06,1
2.850665535204172e-05,0.2583113288263452,0.5936172246892079,4.231580475357252e-05,1
3.426799652892203e-06,1.660575439622608,0.8858733226234432,3.107486028240968e-06,0
5.462917587143488e-06,1.785192649493626,0.8389441265728992,5.77188978044286e-06,1
7.895035313564723e-06,1.130621046912826,0.7114595968783801,8.014938282127756e-06,1
1.123529480478985e-05,0.5800792157251852,0.397466995486054,1.347620152641722e-05,0
1.427028599749882e-05,0.6006867621528893,0.7432901214166966,1.756830677300772e-05,1
6.015831917351019e-06,1.511114097361675,0.8198346176773852,5.457187295302093e-06,0
5.45097201492293e-06,0.9173457100260164,0.7025580951513125,1.012576839955695e-05,1
1.624965976206769e-05,0.2160721578816094,0.3430436297396826,2.299889068719908e-05,0
5.450164937882542e-06,1.239051392206112,0.7710386710694871,6.328669731919434e-06,0
6.76147792559935e-06,1.245952335774553,0.8018197012554535,6.511350179351631e-06,1
5.152272629853439e-06,1.610547247405584,0.8957250216873432,5.45963061549603e-06,1
3.251059931493304e-06,1.573944111834745,0.9153521144974788,3.178910734533258e-06,0
6.860942772196237e-06,0.854494117725609,0.5764757818482631,6.203715846084666e-06,0
5.771457457448533e-06,1.073696355340915,0.6548445587920639,6.06108343940992e-06,1
5.860205661649427e-06,1.164917570367584,0.7930781240653553,5.97395189860659e-06,0
4.997435893260947e-06,1.327217466713957,0.8081033032300998,4.833574772248002e-06,0
5.851178630835138e-06,1.648779901377754,0.9120650386701818,5.954674741591715e-06,0
1.538275919898989e-05,1.006290645565088,0.6519353982511435,1.29402641776598e-05,1
1.204472920851056e-05,1.125470616515098,0.6800921294985047,1.109581577920946e-05,1
8.965007854522171e-06,0.6578575511508331,0.4743520928256937,1.719448168135939e-05,1
3.517151860392237e-06,1.196929901114189,0.7753533559015809,3.738967666468513e-06,0
8.811461661363132e-06,0.815401859258122,0.4565739490765889,1.000536198945275e-05,0
4.121328491388075e-06,1.451342824662351,0.868100618143547,4.230640030079825e-06,0
6.081055439946334e-06,0.8701439206466979,0.7558657113728595,7.529365520086749e-06,1
8.801448710467844e-06,1.150693139895825,0.5611710533998231,1.124651531484696e-05,1
7.394023361539469e-06,1.223986371668701,0.7902079638780871,8.363618975101225e-06,0
9.61145932697619e-06,0.8452288947595273,0.5618454866545913,9.094277581088528e-06,0
3.616181548586115e-06,1.459995954207016,0.7530230370065084,5.211455854536341e-06,0
6.519739151459576e-06,1.343053527803886,0.8609278653646346,6.802172268423744e-06,1
1.473742761048773e-05,0.4617973843460627,0.6000730720838278,2.318250194137599e-05,1
6.801832423042325e-06,1.288577765085341,0.7639179253136137,6.241098960490981e-06,0
1.007453686521937e-05,1.03634308401759,0.7228806015131846,1.140264405583425e-05,1
5.482398383518299e-06,1.395422374197877,0.8346615647231703,5.42382877480754e-06,0
1.516646669952381e-05,0.6410623632458713,0.4125691452075296,1.512574555324441e-05,0
3.617398805586766e-06,1.638648917427261,0.8315307016243172,5.439625658178036e-06,1
6.188663270496392e-06,1.5011913837214,0.8473502241629501,5.894024625079733e-06,1
3.05434306477257e-06,1.103999862552689,0.6130987750246043,3.238435311067528e-06,0
1.297022715626516e-05,0.5414055988813914,0.6132987292011952,2.733286617826858e-05,1
4.313870908400809e-06,1.568348459108103,0.8807326026387912,4.069429903122901e-06,0
3.55291623005323e-06,1.379409520822647,0.852336374051495,3.276682902650772e-06,0
1.443826156929555e-05,0.3793434003162959,0.5679634316738078,2.049157240303741e-05,0
9.908295731656786e-06,0.3634185998968019,0.5056290436247267,1.558060026087947e-05,0
2.066594511726611e-05,0.3057966402573599,0.5310240752605773,3.029336813441897e-05,0
6.829982558865255e-06,0.9938099185599892,0.5685397124839946,7.63370372730931e-06,0
2.801113574864988e-06,1.209139499174596,0.7582092110011769,2.596464565113492e-06,0
4.968416977470086e-06,1.412223038797414,0.8254370388676415,5.472905400369042e-06,1
6.993923681141287e-06,1.073502187102442,0.5963606909226982,7.606863480562411e-06,0
6.296903165361698e-06,0.9302830111084684,0.5302908891990978,7.532415943006862e-06,1
4.509842261886951e-06,1.332296791056524,0.7932638926377866,4.377181050097218e-06,0
1.251228948104826e-05,1.149972203867331,0.7307066121467726,1.15853880500317e-05,1
2.633896062983207e-05,0.2710928878569203,0.411633178893417,3.080799353838982e-05,1
1.165426518424664e-05,1.13860177074093,0.7377972456205635,1.068059943423121e-05,1
8.924618177470489e-06,0.6142470148081202,0.6772954180920191,1.050323326237586e-05,1
6.258719729650872e-05,0.0150474756138388,0.6429590298909779,9.137187705481091e-05,0
5.146097405805709e-06,0.4728402472310811,0.3960122233516708,6.782405303716701e-06,0
4.778300491040167e-06,1.391445646780245,0.7745478259154592,5.061772188963369e-06,1
2.098411491054432e-05,0.2655781545048595,0.771112659971508,4.004883568451651e-05,1
8.238991741860717e-06,1.207521354223287,0.7327832594984548,9.255632944502046e-06,1
6.206050112097307e-06,1.609614191608922,0.8902185872059144,6.916795844305278e-06,1
6.574220404077191e-06,1.44860321522806,0.7705652230654048,8.089092100930854e-06,1
2.374033459010992e-06,1.476569653643221,0.8759891096734137,2.322017111242361e-06,0
3.574983863525699e-06,1.627042235406026,0.8034815252735583,3.957199247685463e-06,1
2.624734838753736e-05,0.1822949004279369,0.7679616344593206,5.124753185670473e-05,1
1.019975392355779e-05,0.5720124640047515,0.716300211998285,1.117686316591752e-05,1
3.792279997087548e-06,1.471275040619709,0.8350785683667489,3.688623900204755e-06,1
3.963023830946329e-06,1.618858043075984,0.9097115358299718,4.059397705895137e-06,1
5.356894446667076e-06,1.69899159754213,0.7584205600448564,5.851261886537009e-06,1
1.101881148353827e-05,1.083715455896044,0.6912592514521956,9.82646476080667e-06,0
1.043914252725432e-05,1.159455022686356,0.7180436145206052,9.231160442694766e-06,1
4.76181236995852e-06,1.748075576047253,0.9023546027086208,5.602667834936634e-06,1
5.281062027526795e-06,1.606768778499672,0.896093101747045,5.297351104485577e-06,0
9.408001814319549e-06,0.7304731877329732,0.5274016653832194,9.585373669126083e-06,0
7.104785374926681e-06,1.387918650391693,0.7344683738759609,7.24958143595051e-06,1
4.772226016897128e-06,1.292719177284609,0.8196701447151817,4.669134061079887e-06,0
8.939144818841098e-06,1.488026945431959,0.8393063045804107,8.995704795909622e-06,0
6.003533121748892e-06,1.220649285090196,0.812918267800316,6.437506348046618e-06,0
2.280612577416885e-06,1.243752673521632,0.7715339510841375,2.094939695447913e-06,0
5.000936643193712e-06,1.264979004967686,0.7545777347598569,4.836677810334107e-06,1
1.386767106492171e-05,1.011606088248702,0.6692829886436004,1.216033623679888e-05,1
5.386810292233577e-06,1.595611580713985,0.8708616680165819,5.156107567869164e-06,0
8.139434407619846e-06,0.8871900633722434,0.547046167782956,9.390420156708858e-06,1
1.248798140013933e-05,0.3476444085505211,0.388292119766879,2.203952589563166e-05,1
1.054322221536899e-05,1.226728083930919,0.7507215094007114,1.111337427381553e-05,0
2.553232262835558e-05,0.1932019507708938,0.6301952859695557,3.881951304303061e-05,1
1.204691484908508e-05,0.7693433393442463,0.6194126341642145,1.126335977255888e-05,0
4.607259586448138e-06,1.192206209042246,0.826483363220556,5.350032851779443e-06,1
8.881767225459825e-06,0.9891723766031656,0.7310364097690862,8.802091219469612e-06,0
3.339009650009035e-06,1.488397461768979,0.8377044607848064,3.154675190283823e-06,0
5.041239543117991e-05,0.2560379204525445,0.4092917122178975,5.100483617922373e-05,1
3.528914997360004e-06,1.506851927898665,0.835605933958641,3.372543694707147e-06,0
2.776385261323714e-06,1.588487216010892,0.8647505376101141,3.414081761296933e-06,1
5.943081236131836e-06,0.7882470600575788,0.6404858295845887,9.064757943463336e-06,1
3.531976485719653e-06,1.31441628040757,0.8403822607098285,4.091768456419033e-06,1
2.213952704903674e-06,1.64305157139078,0.8965608150701273,2.13951945604707e-06,1
2.343630586397475e-05,0.1767303572221179,0.8661036626436578,5.098571634872012e-05,1
2.303122232232108e-05,0.2074358732201434,0.7854490643678026,4.459259425730778e-05,1
3.741357309325271e-06,1.194008029550685,0.7290502702756843,3.565183891962464e-06,0
1.201448152520857e-05,0.164324609767762,0.3903221453876197,2.399824766471647e-05,0
1.914272023114413e-05,0.3483767131189412,0.542813036850395,2.836579897754152e-05,0
3.550951601517231e-06,1.474166888960167,0.7744065483308548,3.874396694685745e-06,1
5.329751802360393e-06,1.382353726228002,0.8326309651574462,5.094390739340531e-06,1
1.390363756205842e-05,0.6516419607481261,0.6011047413753705,2.105867309859547e-05,1
3.959473960642597e-06,1.455193795209688,0.8238264573147758,4.165577706605519e-06,1
5.148811333481421e-06,1.436334813522707,0.7789705564583675,6.069972544504459e-06,0
5.944649471548064e-06,1.217811357509751,0.6695764116977663,9.304117706226808e-06,1
3.318220140905185e-06,1.511670470873364,0.8400772951400476,3.171320341693083e-06,0
3.949782268247417e-06,1.314801826710054,0.7621819114678481,4.207118437593811e-06,0
3.83148465011532e-06,1.791206243995475,0.8658291912093066,4.400619621111739e-06,0
1.629333213247741e-05,0.7162044451387947,0.4737191971397878,1.495045570400214e-05,0
8.711844740917338e-06,1.237137330778451,0.7624601646745502,8.994132024842905e-06,1
7.751088030699025e-06,0.6953057357616722,0.4464439883864648,1.130285139151614e-05,1
2.586400114737592e-06,1.574584997697785,0.8865741362133801,2.397357574287159e-06,0
3.708124453798376e-05,0.3574010892434,0.4094610443475049,3.819229281359143e-05,1
1.226261316687385e-05,0.5076950553481686,0.5724383967050597,1.705521808551085e-05,1
3.360326675287332e-06,1.54844213128262,0.8837590642549487,3.31926240506466e-06,0
1.420846079954957e-05,0.5485848589499688,0.4795966663415922,1.642334599110068e-05,1
4.12766955067829e-06,1.158446854389273,0.7162091055544356,5.827615911783623e-06,1
6.480747410406134e-06,0.9399265767607544,0.6498541529572183,7.213350047981765e-06,1
3.106337022183611e-06,1.413948786978595,0.8605086743702625,2.930451535182388e-06,0
5.715813453106094e-06,0.9886523977698196,0.8263116518092909,8.499959570662481e-06,1
